String,Type,label,predicate
Only 2 stock available,Scarcity,1,Low-stock Messages
"UP TO 60% OFF SPRING SALE PLUS 10% OFF ALL SHOWERS ENTER CODE SHOWERS10 AT CHECKOUT, MUST END TUESDAY 02DAYS  :  04HOURS  :  13MINS  :  28SECS",Urgency,1,Countdown Timers
Hair Bundles With Closure,Not Dark Pattern,0,None
Resend One time Pin,Not Dark Pattern,0,None
A-Z Luxury Brands,Not Dark Pattern,0,None
72 Viewing This Product,Social Proof,1,Activity Notifications
HURRY! EXCLUSIVE DEAL FOR YOU! 1 4 : 4 5,Urgency,1,Countdown Timers
72% offers claimed. Hurry up!,Scarcity,1,High-demand Messages
"Package RecyclingWe do try when possible to reuse packaging from our own suppliers in order to send purchased items to our customers, we ask if the packaging is still in good condition after you've received your goods then please try to use it again or recycle if not possible.",Not Dark Pattern,0,None
"No thanks, I don't like to save",Misdirection,1,Confirmshaming
143 BOUGHT,Social Proof,1,Activity Notifications
Hair Grooming Appliances,Not Dark Pattern,0,None
Ducted Vacuum Cleaners,Not Dark Pattern,0,None
Price Low To High,Not Dark Pattern,0,None
Frame out of stock in this colour,Not Dark Pattern,0,None
Short Sleeve Dresses,Not Dark Pattern,0,None
Long and Tall,Not Dark Pattern,0,None
"Someone in Madrid, Spain just bought",Social Proof,1,Activity Notifications
"Mother’s Day is undoubtedly a significant occasion for all mothers. But, for the new moms, it is even more special. If you........... Read More...",Not Dark Pattern,0,None
Only 4 Left!,Scarcity,1,Low-stock Messages
"128 sold today! Hurry, only a few left!",Scarcity,1,High-demand Messages
"No Thanks, I like paying full price.",Misdirection,1,Confirmshaming
Only 1 left in Stock,Scarcity,1,Low-stock Messages
"Yes, I Want To Save Money!No Thanks",Misdirection,1,Confirmshaming
Don't leave without taking discount,Not Dark Pattern,0,None
Only 1 left!,Scarcity,1,Low-stock Messages
"Limited time only: FREE SHIPPING on all orders, no minimum required!",Urgency,1,Limited-time Messages
Hurry! Only 7 left in stock.,Scarcity,1,Low-stock Messages
Reloading & Ammunition,Not Dark Pattern,0,None
Data Processor Privacy Policy: https://cookieinformation.com/cookie-and-privacy-policy,Not Dark Pattern,0,None
Hurry up! 22 people other than you have this product in their cart,Social Proof,1,Activity Notifications
CUSTOMER SERVICE,Not Dark Pattern,0,None
Write a review,Not Dark Pattern,0,None
39 recently purchased it,Social Proof,1,Activity Notifications
Redeem Gift Certificates,Not Dark Pattern,0,None
Only 4 left,Scarcity,1,Low-stock Messages
≡ Filter Reviews Clicking on the following button will update the content below,Not Dark Pattern,0,None
Want to add one of these?,Misdirection,1,Pressured Selling
HURRY! ENDS IN: 11 HRS 20 MIN 13 SEC,Urgency,1,Countdown Timers
Terra - Medium Brown,Not Dark Pattern,0,None
ONLY 1 LEFT,Scarcity,1,Low-stock Messages
Americas,Not Dark Pattern,0,None
"NO, THANKS. I DON'T LIKE DISCOUNTS",Misdirection,1,Confirmshaming
ONLY 3 LEFT! GET IT NOW!,Scarcity,1,Low-stock Messages
ONLY 4 LEFT IN STOCK,Scarcity,1,Low-stock Messages
Send as giftexpand_more,Not Dark Pattern,0,None
Please click,Not Dark Pattern,0,None
Bottoms Deals,Not Dark Pattern,0,None
"Healing Crystals are natural beings just like the trees, mountain or flowers. The result of diverse chemical reactions inside the earth over a millennium, gemstones are a true wonder of nature. When you touch a healing crystal, there is a transfer of heat and energy that leads to activation of chakra points. These therapeutic powers noticed in the presence of gemstones are the reason they are called healing crystals. With some crystals as old as the earth, there is immense wisdom in crystal use.",Not Dark Pattern,0,None
New In,Not Dark Pattern,0,None
View All New Arrivals,Not Dark Pattern,0,None
Devices,Not Dark Pattern,0,None
Maker Faire News,Not Dark Pattern,0,None
- +,Not Dark Pattern,0,None
only 5 left in stock,Scarcity,1,Low-stock Messages
Searching...,Not Dark Pattern,0,None
SAVE 10% On All Orders. No Voucher Code Needed Expires in 18:07:59.,Urgency,1,Countdown Timers
HURRY UP > 09H 42M 39S,Urgency,1,Countdown Timers
Bearded Dragon Substrates,Not Dark Pattern,0,None
Traditional Snacks,Not Dark Pattern,0,None
"Wigsbuy- Online Beauty Store of Fashion Wigs, Hair Extensions & Accessories for Sale.",Not Dark Pattern,0,None
218 people have added this item to cart,Social Proof,1,Activity Notifications
Trowels & Putty Knife,Not Dark Pattern,0,None
227 Bought Already,Social Proof,1,Activity Notifications
The best!,Not Dark Pattern,0,None
Items in your cart are in high demand. But we have reserved your order.,Scarcity,1,High-demand Messages
Shop the Look,Not Dark Pattern,0,None
"No thanks, I don't like savings",Misdirection,1,Confirmshaming
"No thanks, I dont want a discount",Misdirection,1,Confirmshaming
"Hurry, only 1 left!",Scarcity,1,Low-stock Messages
Arthritis Aids,Not Dark Pattern,0,None
Brushes,Not Dark Pattern,0,None
LIMITED TIME OFFER MEN'S CHINOS & 5-POCKET PANTS BUY 2 FOR $59.90 EACH SHOP NOW,Urgency,1,Limited-time Messages
Nursing chairs,Not Dark Pattern,0,None
40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING OVER $80 HURRY! LIMITED TIME ONLY,Urgency,1,Limited-time Messages
Your order is reserved for 08:48 minutes!,Urgency,1,Countdown Timers
0 DAYS22 HOURS13 MINUTES21 SECONDS,Urgency,1,Countdown Timers
70% offers claimed. Hurry up!,Scarcity,1,High-demand Messages
Currently less than 10 available,Scarcity,1,Low-stock Messages
Brand: NFL Pro Line by Fanatics Branded,Not Dark Pattern,0,None
4 days 05:46:20,Urgency,1,Countdown Timers
Terms of Use Privacy Policy Do Not Sell My Personal Information Request My Personal Information,Not Dark Pattern,0,None
About UsNews & Articles,Not Dark Pattern,0,None
Only 6 left,Scarcity,1,Low-stock Messages
Limited Time Only! 20% Off,Urgency,1,Limited-time Messages
"No, thanks. I'd prefer not to save.",Misdirection,1,Confirmshaming
0:44:56,Urgency,1,Countdown Timers
Only few items left in stock,Scarcity,1,Low-stock Messages
74% offers claimed. Hurry up!,Scarcity,1,High-demand Messages
Watercolour Brushes Toggle category Watercolour Brushes,Not Dark Pattern,0,None
Other CollectiblesPhotos,Not Dark Pattern,0,None
CPUs & Processors,Not Dark Pattern,0,None
Your order is reserved for 09:56 minutes!,Urgency,1,Countdown Timers
Almost Famous Jeans,Not Dark Pattern,0,None
Select shake flavor:,Not Dark Pattern,0,None
"NO THANKS, I'D RATHER PAY FULL PRICE",Misdirection,1,Confirmshaming
7 left in stock,Scarcity,1,Low-stock Messages
iPhones,Not Dark Pattern,0,None
REPLACE-WITH-DYANMIC-HOST-ID,Not Dark Pattern,0,None
Data Processor Privacy Policy: https://videoly.co/privacy-policy,Not Dark Pattern,0,None
"No thanks, I don't want the free gift.",Misdirection,1,Confirmshaming
Brand: NFL Pro Line by Fanatics Branded,Not Dark Pattern,0,None
"Gorgeous, lasting high-quality hair color—crafted in Italy.",Not Dark Pattern,0,None
"No thanks, I’d rather pay full price.",Misdirection,1,Confirmshaming
"No thanks, I don't like discounts",Misdirection,1,Confirmshaming
Paul Henry,Not Dark Pattern,0,None
Offer ends in 15hrs 1min 56sec!,Urgency,1,Countdown Timers
AdjustableSnapbacksSale Items- View All -,Not Dark Pattern,0,None
00:15:07:45,Urgency,1,Countdown Timers
Products,Not Dark Pattern,0,None
ॐ Welcome to Devshoppe Sign In or Create an Account,Not Dark Pattern,0,None
Your order is reserved for 09:45 minutes!,Urgency,1,Countdown Timers
10 Left in stock,Scarcity,1,Low-stock Messages
Offer ends in 03 days 19 hours : 54 mins : 22 secs,Urgency,1,Countdown Timers
65% of our customers added Surefit protection this year.,Social Proof,1,Testimonials of Uncertain Origin
Combination,Not Dark Pattern,0,None
Only 1 item left!,Scarcity,1,Low-stock Messages
SLEEP EVENT OFFERS - LIMITED TIME ONLY,Urgency,1,Limited-time Messages
take me back to shopping,Not Dark Pattern,0,None
"No thanks, I don't want discount",Misdirection,1,Confirmshaming
Black Jewelry,Not Dark Pattern,0,None
"LOW IN STOCK, only 2 left",Scarcity,1,Low-stock Messages
JFN V Neck Lace Cut-Out Basic T-Shirt/Tee,Not Dark Pattern,0,None
Get it fast! 14 added to bag today,Social Proof,1,Activity Notifications
"Ashley in Auburn, United States purchased a Check Plz iPhone X/Xs Case about 24 minutes ago",Social Proof,1,Activity Notifications
"THE COMPETITION $1,299.99",Misdirection,1,Pressured Selling
64 users bought this product Touch: The Set - Touch XL & TouchUp Makeup Mirror Bundle,Social Proof,1,Activity Notifications
3 items left,Scarcity,1,Low-stock Messages
Know exactly what’s going on at home and be alerted of emergencies in real time.,Not Dark Pattern,0,None
24 people currently interested,Social Proof,1,Activity Notifications
Synthesis XCT Alloy Front Wheel,Not Dark Pattern,0,None
Only 1 left.,Scarcity,1,Low-stock Messages
Pay With:,Not Dark Pattern,0,None
LIMITED TIME OFFER! FREE SHIPPING OVER $99 + FREE RETURNS*,Urgency,1,Limited-time Messages
New Arrivals,Not Dark Pattern,0,None
Optics and Mounts,Not Dark Pattern,0,None
Join the Team,Not Dark Pattern,0,None
Your order is reserved for 08:48 minutes!,Urgency,1,Countdown Timers
"Long Dress Style Beach Cover Up With Lace Detail Jessica in Metairie, United States",Social Proof,1,Testimonials of Uncertain Origin
Discontinued Item,Not Dark Pattern,0,None
Father's Day Gifts,Not Dark Pattern,0,None
Your order is reserved for 19:57 minutes.,Urgency,1,Countdown Timers
Your shopping bag is empty...,Not Dark Pattern,0,None
7 people have it in their cart,Social Proof,1,Activity Notifications
Soft Flexible (Classic),Not Dark Pattern,0,None
About Bob's,Not Dark Pattern,0,None
Become an Affiliate,Not Dark Pattern,0,None
This is in 5 other carts.,Social Proof,1,Activity Notifications
Coloured Pencils,Not Dark Pattern,0,None
"Someone from Osijek, Croatia just bought TMC CP Style Single Pistol Pouch",Social Proof,1,Activity Notifications
HHR remotes,Not Dark Pattern,0,None
Clinical Studies,Not Dark Pattern,0,None
from France,Not Dark Pattern,0,None
Brand,Not Dark Pattern,0,None
Offer ends in,Urgency,1,Limited-time Messages
Over 200 views in 24 hrs,Social Proof,1,Activity Notifications
View All Homeware,Not Dark Pattern,0,None
Landofcoder can power almost ANY marketplace you think of,Not Dark Pattern,0,None
Tires,Not Dark Pattern,0,None
"Your company account is blocked and you cannot place orders. If you have questions, please contact your company administrator.",Not Dark Pattern,0,None
"Nancy in Pennsylvania purchased 24"" Italian Sterling Silver Milano Twist Adjustable Chain",Social Proof,1,Activity Notifications
family,Not Dark Pattern,0,None
89% offers claimed. Hurry up!,Scarcity,1,High-demand Messages
or,Not Dark Pattern,0,None
Easy Release Cleat Kit,Not Dark Pattern,0,None
SAA Standard Membership - Credit/Debit Card - Automatic Annual Fee,Not Dark Pattern,0,None
00DAYS00HOURS47MINUTES36SECONDS SALE ENDS ONCE COUNTER HITS ZERO,Urgency,1,Countdown Timers
35% OFF EVERYTHING* EXCL SALE & BEAUTY ENTER: DOLL35 - HURRY! ENDS IN  16H 59M 06S,Urgency,1,Countdown Timers
ॐ Welcome to Devshoppe Sign In or Create an Account,Not Dark Pattern,0,None
Upcoming Events,Not Dark Pattern,0,None
› Sub Ohm Juice,Not Dark Pattern,0,None
Hurry up! Sales Ends in DAYS HRS MINS SECS by Beeketing,Urgency,1,Countdown Timers
Need a Hand?,Not Dark Pattern,0,None
"No thanks, free stuff isn't for me.",Misdirection,1,Confirmshaming
Choosing the Best Plus Size Briefs,Not Dark Pattern,0,None
Hurry! Only Limited Items Left,Scarcity,1,Low-stock Messages
"Someone in Shelby twp, United States just bought Galaxy Note 8 10000mAh ZeroShock Battery Case 3 days ago",Social Proof,1,Activity Notifications
Butterscotch Cakes,Not Dark Pattern,0,None
Lifestyle / Music,Not Dark Pattern,0,None
60% OFF ENDS IN DAYS HOURS MINUTES SECONDS,Urgency,1,Countdown Timers
Performance Cookies,Not Dark Pattern,0,None
"No thanks, I'd rather pay full price.",Misdirection,1,Confirmshaming
Recommended,Not Dark Pattern,0,None
"Chelsea in Burlington, Wisconsin bought Take Out The Boat Jumpsuit, Blackabout 13 minutes ago",Social Proof,1,Activity Notifications
take me back to shopping,Not Dark Pattern,0,None
FOR THE ULTIMATE EXPERIENCE: (Can select more than one),Misdirection,1,Pressured Selling
Flash Sale ends in SHOP NOW,Urgency,1,Limited-time Messages
"No Thanks, I Don't Want a Free Gift",Misdirection,1,Confirmshaming
"GRACE from ORLANDO, United States bought Camouflage Jumpsuit 31 minutes ago",Social Proof,1,Activity Notifications
Mixing & Measuring,Not Dark Pattern,0,None
2 customers recently bought it,Social Proof,1,Activity Notifications
"Someone from Huntingtown, Maryland, United States purchased TopCoat® F11® Polish & Sealer - Web Special Kits Just Now",Social Proof,1,Activity Notifications
Give a Gift,Not Dark Pattern,0,None
You left 2 items in your bag Released in: 29 minutes :07 seconds,Urgency,1,Countdown Timers
NFL Enterprises LLC. All Rights Reserved.,Not Dark Pattern,0,None
Someone in Louisville Kentucky United States Purchased Gold Presidential Bracelet With Watch Buckle 9 hours ago,Social Proof,1,Activity Notifications
"Nice choice. Did you know you’re missing out on these deals with the item in your cart. Suit + Shirt + Tie now $599.99* - Shop Suits, Shirts and Ties Or Get 2 Suit Packages for $1100*",Misdirection,1,Pressured Selling
"estiven in Deer Park, United States purchased PreWash™ 4 oz",Social Proof,1,Activity Notifications
Anniversary Gifts by Year,Not Dark Pattern,0,None
Summer Casual Printed Loosen Short Sleeve T-Shirt,Not Dark Pattern,0,None
"NO, I'D RATHER PAY FULL PRICE",Misdirection,1,Confirmshaming
Gift Cards Collection,Not Dark Pattern,0,None
Limited stock!,Scarcity,1,Low-stock Messages
Flat Top,Not Dark Pattern,0,None
I'LL PAY FULL PRICE,Misdirection,1,Confirmshaming
"Hurry, Limited Time Offer! 11:25",Urgency,1,Countdown Timers
"No thanks, I'll pay full price!",Misdirection,1,Confirmshaming
Used Rifles,Not Dark Pattern,0,None
Only 20 left,Scarcity,1,Low-stock Messages
View product View SAA Standard Membership Renewal - Credit/Debit Card - One Year Only,Not Dark Pattern,0,None
Cart will expire in 04:53 minutes!,Urgency,1,Countdown Timers
1 other customers have this item in their shopping cart,Social Proof,1,Activity Notifications
25% OFF SELECTED JACKETS Limited Time,Urgency,1,Limited-time Messages
WAX Jeans,Not Dark Pattern,0,None
We guarantee to match a lower online price.,Not Dark Pattern,0,None
I already have this item. Do not add this to cart,Misdirection,1,Trick Questions
Imported,Not Dark Pattern,0,None
127 People viewed this product this week,Social Proof,1,Activity Notifications
Shop the Look,Not Dark Pattern,0,None
Women's Go-Tos,Not Dark Pattern,0,None
Also notify me about New Arrivals!,Not Dark Pattern,0,None
9 sold in last 4 hours,Social Proof,1,Activity Notifications
Vacation One Shoulder Loosen Long Sleeve Woven Dress,Not Dark Pattern,0,None
"We combined powerful, yet gentle acne-fighting ingredients with our own unique plant-based complexes to help reduce irritation and redness associated with acne and breakouts. The result? Skin that’s nourished, smooth, and most importantly, clear!",Not Dark Pattern,0,None
3Days01:49:51 Left,Urgency,1,Countdown Timers
"No thanks, I’d rather not win.",Misdirection,1,Confirmshaming
Tribeca Remotes,Not Dark Pattern,0,None
"25,439 people have viewed this item",Social Proof,1,Activity Notifications
User interface customization persistent cookies are used to store a user’s preference regarding a service. Please note that these cookies are exempt from consent.,Not Dark Pattern,0,None
Clearance! Only 4 left in stock.,Scarcity,1,Low-stock Messages
You've made the starting lineup. Be on the look out for an exclusive offer for signing up.,Not Dark Pattern,0,None
"No thanks, I don't like winning",Misdirection,1,Confirmshaming
This offer is only VALID if you add to cart now!,Misdirection,1,Pressured Selling
11 people viewed this today!,Social Proof,1,Activity Notifications
Black / White Refine by Color: Black / White,Not Dark Pattern,0,None
Take time to pay.,Not Dark Pattern,0,None
Upright Plants,Not Dark Pattern,0,None
Salt Bender Tank and Shorts Combo,Not Dark Pattern,0,None
"19,302 people have added this item to cart",Social Proof,1,Activity Notifications
Only 1 left in online stock,Scarcity,1,Low-stock Messages
Want a special deal? Bundle and SAVE UPTO30%,Misdirection,1,Pressured Selling
This link will open in a new window,Not Dark Pattern,0,None
B-Series Truck remotes,Not Dark Pattern,0,None
"Want more inspiration and styling tips? Dive into The Southern Edit, Southern Tide’s lifestyle blog, and follow us on social media.",Not Dark Pattern,0,None
